user_id,perk
549235,Exclusive discounts
549251,Exclusive discounts
549274,Exclusive discounts
549281,1 night free with flight
549290,Exclusive discounts
549292,Free Checked Bag
549293,Exclusive discounts
549303,Free Checked Bag
549313,Exclusive discounts
549320,Exclusive discounts
549357,Free Checked Bag
549359,Free Checked Bag
549361,Free Hotel Meal
549366,Exclusive discounts
549367,Free Checked Bag
549377,Free Checked Bag
549389,Exclusive discounts
549390,Free Checked Bag
549450,Free Hotel Meal
549466,Free Checked Bag
549472,Exclusive discounts
549482,Free Hotel Meal
549515,1 night free with flight
549569,1 night free with flight
549572,Free Hotel Meal
549579,Exclusive discounts
549580,Free Hotel Meal
549584,Free Checked Bag
549608,Exclusive discounts
549611,Free Hotel Meal
549623,Free Hotel Meal
549631,Free Hotel Meal
549710,Free Hotel Meal
549714,Free Checked Bag
549733,Exclusive discounts
549746,Free Hotel Meal
549759,Exclusive discounts
549764,Free Checked Bag
549777,Exclusive discounts
549797,No Cancellation Fees
549800,Free Hotel Meal
549850,Free Hotel Meal
549894,Exclusive discounts
549938,Free Checked Bag
549988,Exclusive discounts
549992,Exclusive discounts
550017,1 night free with flight
550019,1 night free with flight
550022,Exclusive discounts
550028,Exclusive discounts
550068,1 night free with flight
550071,Free Hotel Meal
550077,Exclusive discounts
550105,Exclusive discounts
550110,Free Checked Bag
550134,Free Checked Bag
550193,Exclusive discounts
550200,Free Checked Bag
550202,Free Hotel Meal
550221,Free Checked Bag
550222,Free Hotel Meal
550229,Free Checked Bag
550233,Free Hotel Meal
550298,Exclusive discounts
550300,Free Checked Bag
550317,1 night free with flight
550400,Free Checked Bag
550421,Exclusive discounts
550426,1 night free with flight
550442,Exclusive discounts
550455,Exclusive discounts
550459,Free Checked Bag
550460,1 night free with flight
550482,Exclusive discounts
550506,No Cancellation Fees
550514,Free Checked Bag
550572,Free Checked Bag
550579,1 night free with flight
550599,Exclusive discounts
550627,Exclusive discounts
550703,No Cancellation Fees
550711,Exclusive discounts
550752,Exclusive discounts
550754,Free Checked Bag
550796,1 night free with flight
550804,Exclusive discounts
550805,Free Hotel Meal
550830,Exclusive discounts
550868,Exclusive discounts
550871,Free Checked Bag
550887,Exclusive discounts
550904,Free Hotel Meal
550973,Free Hotel Meal
550985,1 night free with flight
551023,1 night free with flight
551032,Free Checked Bag
551042,1 night free with flight
551051,Exclusive discounts
551088,No Cancellation Fees
551116,Free Checked Bag
551166,Free Checked Bag
551210,Exclusive discounts
551211,Exclusive discounts
551217,Free Hotel Meal
551237,Exclusive discounts
551241,Free Checked Bag
551245,Free Hotel Meal
551278,Exclusive discounts
551282,1 night free with flight
551331,Free Hotel Meal
551340,Exclusive discounts
551359,Free Hotel Meal
551430,Free Checked Bag
551431,Exclusive discounts
551448,Free Checked Bag
551468,Free Hotel Meal
551473,Exclusive discounts
551486,Exclusive discounts
551488,No Cancellation Fees
551501,Exclusive discounts
551549,Exclusive discounts
551560,Exclusive discounts
551567,Free Hotel Meal
551576,Exclusive discounts
551600,Exclusive discounts
551615,Exclusive discounts
551620,1 night free with flight
551622,No Cancellation Fees
551627,Free Checked Bag
551662,Exclusive discounts
551665,Free Checked Bag
551671,Exclusive discounts
551681,Free Checked Bag
551685,Exclusive discounts
551718,No Cancellation Fees
551729,Exclusive discounts
551804,1 night free with flight
551834,Free Checked Bag
551847,Free Checked Bag
551890,1 night free with flight
551908,Exclusive discounts
551914,Free Checked Bag
551935,Exclusive discounts
551963,1 night free with flight
551967,Free Checked Bag
551978,Free Checked Bag
551990,Free Checked Bag
552036,Exclusive discounts
552088,Free Checked Bag
552165,Exclusive discounts
552172,No Cancellation Fees
552192,Free Hotel Meal
552209,Exclusive discounts
552302,Exclusive discounts
552303,Free Hotel Meal
552313,Free Hotel Meal
552314,Free Checked Bag
552345,Free Checked Bag
552348,Free Hotel Meal
552363,1 night free with flight
552364,Exclusive discounts
552366,1 night free with flight
552372,Free Checked Bag
552384,Free Checked Bag
552414,1 night free with flight
552432,Free Checked Bag
552440,Free Checked Bag
552473,Free Checked Bag
552487,Exclusive discounts
552506,Exclusive discounts
552532,Free Checked Bag
552535,Free Checked Bag
552558,Free Checked Bag
552573,Free Checked Bag
552597,Free Hotel Meal
552598,Free Checked Bag
552613,1 night free with flight
552623,Exclusive discounts
552642,Free Checked Bag
552643,Free Checked Bag
552649,Free Checked Bag
552653,Free Checked Bag
552661,1 night free with flight
552726,Exclusive discounts
552732,Free Checked Bag
552734,Free Hotel Meal
552760,Free Checked Bag
552763,Free Checked Bag
552775,Free Checked Bag
552809,1 night free with flight
552861,Free Checked Bag
552904,1 night free with flight
552929,Free Hotel Meal
552944,Free Checked Bag
552945,No Cancellation Fees
553017,No Cancellation Fees
553054,Exclusive discounts
553139,1 night free with flight
553151,Free Checked Bag
553208,Exclusive discounts
553219,1 night free with flight
553220,Free Checked Bag
553231,Free Checked Bag
553245,Exclusive discounts
553339,Free Hotel Meal
553361,1 night free with flight
553456,Free Checked Bag
553533,Exclusive discounts
553559,Exclusive discounts
553568,Free Checked Bag
553607,1 night free with flight
553631,Exclusive discounts
553633,Exclusive discounts
553645,Free Hotel Meal
553664,1 night free with flight
553690,Exclusive discounts
553704,1 night free with flight
553743,Exclusive discounts
553751,Free Checked Bag
553754,Free Checked Bag
553773,Free Checked Bag
553783,Exclusive discounts
553791,Free Hotel Meal
553805,Free Checked Bag
553876,1 night free with flight
553901,Free Hotel Meal
553904,Free Checked Bag
553938,Free Checked Bag
553943,Free Checked Bag
553955,Free Hotel Meal
553967,Free Checked Bag
553984,Exclusive discounts
553985,Free Checked Bag
554026,Free Hotel Meal
554079,1 night free with flight
554141,Free Hotel Meal
554155,Exclusive discounts
554163,Free Hotel Meal
554175,Free Checked Bag
554202,1 night free with flight
554213,Free Checked Bag
554217,Exclusive discounts
554269,Free Checked Bag
554284,Free Checked Bag
554289,Exclusive discounts
554299,Exclusive discounts
554357,Exclusive discounts
554413,Free Hotel Meal
554444,Free Checked Bag
554450,Exclusive discounts
554507,Exclusive discounts
554532,Free Checked Bag
554560,Exclusive discounts
554609,Free Checked Bag
554632,Exclusive discounts
554670,Free Checked Bag
554681,Exclusive discounts
554724,Exclusive discounts
554753,Free Checked Bag
554801,Free Checked Bag
554853,Exclusive discounts
554866,Exclusive discounts
554885,Free Hotel Meal
554922,Exclusive discounts
554939,Exclusive discounts
554949,Exclusive discounts
554956,Free Hotel Meal
554961,No Cancellation Fees
555030,Exclusive discounts
555058,Exclusive discounts
555075,Exclusive discounts
555083,Free Checked Bag
555108,Free Checked Bag
555135,1 night free with flight
555147,Exclusive discounts
555151,Free Hotel Meal
555180,Exclusive discounts
555186,Free Hotel Meal
555187,Exclusive discounts
555191,Free Checked Bag
555193,1 night free with flight
555203,Exclusive discounts
555206,Free Checked Bag
555250,Exclusive discounts
555257,Free Hotel Meal
555275,Free Checked Bag
555277,Exclusive discounts
555299,Exclusive discounts
555301,Free Checked Bag
555310,Free Hotel Meal
555326,Free Checked Bag
555334,Exclusive discounts
555418,Exclusive discounts
555428,Free Checked Bag
555478,Free Checked Bag
555484,Free Hotel Meal
555492,Free Checked Bag
555499,Free Hotel Meal
555521,No Cancellation Fees
555563,1 night free with flight
555587,Free Checked Bag
555600,Free Checked Bag
555648,1 night free with flight
555656,Exclusive discounts
555698,Free Checked Bag
555710,Free Checked Bag
555712,Exclusive discounts
555751,Exclusive discounts
555770,1 night free with flight
555773,Exclusive discounts
555782,Free Checked Bag
555784,Free Checked Bag
555796,Free Checked Bag
555818,Exclusive discounts
555850,Free Checked Bag
555852,No Cancellation Fees
555894,1 night free with flight
555934,Free Checked Bag
555960,Exclusive discounts
555990,Exclusive discounts
555997,Free Hotel Meal
556015,Free Checked Bag
556019,Free Checked Bag
556043,Exclusive discounts
556052,1 night free with flight
556067,Free Hotel Meal
556111,No Cancellation Fees
556119,Free Checked Bag
556127,Free Checked Bag
556138,Free Checked Bag
556199,Exclusive discounts
556214,1 night free with flight
556215,Free Checked Bag
556268,Exclusive discounts
556274,Exclusive discounts
556314,Free Checked Bag
556347,Free Hotel Meal
556391,Exclusive discounts
556395,Exclusive discounts
556417,Exclusive discounts
556533,1 night free with flight
556579,Exclusive discounts
556621,Exclusive discounts
556622,Free Checked Bag
556623,Free Checked Bag
556647,1 night free with flight
556673,Free Checked Bag
556714,Free Checked Bag
556744,1 night free with flight
556824,Free Checked Bag
556827,Exclusive discounts
556830,Free Checked Bag
556841,Free Checked Bag
556887,1 night free with flight
556900,Exclusive discounts
556904,Free Checked Bag
556906,Free Checked Bag
557005,Free Hotel Meal
557010,Exclusive discounts
557033,Free Checked Bag
557036,Exclusive discounts
557055,Free Checked Bag
557107,Free Hotel Meal
557108,Exclusive discounts
557118,Free Hotel Meal
557134,No Cancellation Fees
557236,Free Checked Bag
557248,Exclusive discounts
557262,No Cancellation Fees
557282,1 night free with flight
557298,Free Checked Bag
557307,Exclusive discounts
557314,Free Hotel Meal
557343,Exclusive discounts
557402,Exclusive discounts
557449,Exclusive discounts
557476,Free Checked Bag
557492,No Cancellation Fees
557496,Exclusive discounts
557508,1 night free with flight
557525,Free Checked Bag
557562,No Cancellation Fees
557569,Free Hotel Meal
557643,Free Checked Bag
557672,Free Checked Bag
557692,1 night free with flight
557726,1 night free with flight
557762,1 night free with flight
557794,Free Hotel Meal
557799,Exclusive discounts
557815,1 night free with flight
557834,Exclusive discounts
557851,Free Hotel Meal
557875,Free Checked Bag
557876,Free Checked Bag
557879,Exclusive discounts
557887,No Cancellation Fees
557921,Free Hotel Meal
557932,1 night free with flight
557956,1 night free with flight
557957,Free Checked Bag
557963,No Cancellation Fees
557986,Free Checked Bag
557992,Exclusive discounts
558018,Free Checked Bag
558019,Free Checked Bag
558081,Free Checked Bag
558114,No Cancellation Fees
558138,1 night free with flight
558147,No Cancellation Fees
558202,Free Checked Bag
558204,Free Checked Bag
558251,Free Checked Bag
558270,Free Hotel Meal
558277,Free Hotel Meal
558294,1 night free with flight
558300,Free Checked Bag
558362,Free Hotel Meal
558388,Free Hotel Meal
558394,Free Checked Bag
558395,Exclusive discounts
558437,Exclusive discounts
558466,Exclusive discounts
558489,Free Checked Bag
558506,Free Checked Bag
558513,No Cancellation Fees
558651,Free Checked Bag
558659,Exclusive discounts
558682,Free Checked Bag
558774,Exclusive discounts
558786,Free Checked Bag
558838,1 night free with flight
558851,Exclusive discounts
558852,Exclusive discounts
558919,Exclusive discounts
558920,Free Hotel Meal
558966,1 night free with flight
558987,Free Checked Bag
558988,1 night free with flight
559068,Free Checked Bag
559071,1 night free with flight
559093,Free Hotel Meal
559094,Exclusive discounts
559107,1 night free with flight
559112,Free Checked Bag
559146,Free Checked Bag
559148,1 night free with flight
559164,Exclusive discounts
559176,Exclusive discounts
559194,Free Checked Bag
559211,Free Hotel Meal
559226,Exclusive discounts
559228,Exclusive discounts
559266,Exclusive discounts
559277,1 night free with flight
559324,Free Checked Bag
559345,No Cancellation Fees
559368,Free Hotel Meal
559407,1 night free with flight
559432,Exclusive discounts
559441,Exclusive discounts
559461,Exclusive discounts
559464,Exclusive discounts
559465,Exclusive discounts
559468,Exclusive discounts
559469,Free Checked Bag
559473,Free Checked Bag
559520,Exclusive discounts
559537,Free Checked Bag
559547,Exclusive discounts
559661,Exclusive discounts
559695,Free Hotel Meal
559712,Free Hotel Meal
559758,Exclusive discounts
559772,Free Hotel Meal
559775,Free Hotel Meal
559782,1 night free with flight
559787,Free Hotel Meal
559794,Free Hotel Meal
559832,Exclusive discounts
559834,Free Checked Bag
559846,Exclusive discounts
559863,Free Checked Bag
559901,Free Checked Bag
559918,No Cancellation Fees
559936,Free Checked Bag
559981,Free Hotel Meal
559995,Exclusive discounts
560015,Exclusive discounts
560035,Free Checked Bag
560065,1 night free with flight
560078,1 night free with flight
560085,Free Hotel Meal
560090,Free Checked Bag
560125,Free Checked Bag
560175,Exclusive discounts
560195,1 night free with flight
560213,Free Checked Bag
560245,Free Checked Bag
560257,Exclusive discounts
560273,Free Checked Bag
560279,Exclusive discounts
560291,Free Checked Bag
560341,Free Checked Bag
560362,Free Hotel Meal
560367,Free Hotel Meal
560374,1 night free with flight
560433,Exclusive discounts
560468,Free Checked Bag
560478,Free Checked Bag
560495,Exclusive discounts
560497,Exclusive discounts
560508,Exclusive discounts
560511,Free Hotel Meal
560519,Exclusive discounts
560529,Exclusive discounts
560627,Free Hotel Meal
560672,Free Checked Bag
560680,Exclusive discounts
560723,Exclusive discounts
560733,Free Hotel Meal
560739,Free Hotel Meal
560747,Free Checked Bag
560796,1 night free with flight
560803,1 night free with flight
560854,Free Hotel Meal
560870,Free Checked Bag
560888,Free Checked Bag
560897,Free Checked Bag
560915,Exclusive discounts
560929,Exclusive discounts
560948,Exclusive discounts
560949,Free Checked Bag
560978,No Cancellation Fees
560991,Free Hotel Meal
561013,No Cancellation Fees
561031,Free Hotel Meal
561033,Free Hotel Meal
561037,Free Checked Bag
561044,Exclusive discounts
561054,1 night free with flight
561156,Exclusive discounts
561201,Free Hotel Meal
561243,1 night free with flight
561288,Exclusive discounts
561326,Free Checked Bag
561331,Free Checked Bag
561333,Exclusive discounts
561339,Free Checked Bag
561353,Free Checked Bag
561367,Exclusive discounts
561386,Free Hotel Meal
561503,Free Checked Bag
561519,No Cancellation Fees
561642,1 night free with flight
561652,Free Checked Bag
561653,Free Checked Bag
561665,Exclusive discounts
561687,Free Checked Bag
561699,Exclusive discounts
561707,Exclusive discounts
561710,Free Checked Bag
561798,Free Checked Bag
561837,Exclusive discounts
561846,Free Hotel Meal
561864,Free Checked Bag
561896,Exclusive discounts
561908,Free Hotel Meal
561945,Exclusive discounts
561950,Free Hotel Meal
561992,Free Checked Bag
561994,Free Checked Bag
562010,Free Hotel Meal
562032,1 night free with flight
562042,Free Checked Bag
562108,Free Hotel Meal
562148,1 night free with flight
562161,Free Checked Bag
562192,Free Checked Bag
562209,1 night free with flight
562238,Exclusive discounts
562275,Free Hotel Meal
562283,Exclusive discounts
562315,Free Checked Bag
562334,Free Checked Bag
562338,No Cancellation Fees
562362,Free Checked Bag
562398,No Cancellation Fees
562416,1 night free with flight
562417,Free Checked Bag
562428,Free Checked Bag
562490,Free Checked Bag
562516,Exclusive discounts
562529,Free Hotel Meal
562576,Free Checked Bag
562585,Exclusive discounts
562587,Exclusive discounts
562612,Free Checked Bag
562641,Exclusive discounts
562648,Free Checked Bag
562708,Free Hotel Meal
562814,Exclusive discounts
562832,No Cancellation Fees
562843,Free Hotel Meal
562869,1 night free with flight
562886,Free Hotel Meal
562888,Exclusive discounts
562894,Exclusive discounts
563012,Exclusive discounts
563021,Exclusive discounts
563052,Exclusive discounts
563059,1 night free with flight
563100,Free Checked Bag
563148,Free Checked Bag
563162,Free Checked Bag
563165,1 night free with flight
563201,Free Checked Bag
563221,Free Hotel Meal
563253,1 night free with flight
563254,Exclusive discounts
563266,Free Checked Bag
563315,Free Checked Bag
563335,Exclusive discounts
563340,Free Checked Bag
563342,Exclusive discounts
563343,Free Checked Bag
563375,1 night free with flight
563410,Free Checked Bag
563425,Exclusive discounts
563482,Free Checked Bag
563483,Free Hotel Meal
563489,1 night free with flight
563507,Free Hotel Meal
563544,Free Checked Bag
563588,Free Checked Bag
563592,Free Checked Bag
563598,1 night free with flight
563679,Exclusive discounts
563691,Exclusive discounts
563711,Free Hotel Meal
563731,1 night free with flight
563735,Free Hotel Meal
563736,Free Checked Bag
563740,Free Checked Bag
563773,Free Checked Bag
563787,Free Checked Bag
563831,Exclusive discounts
563853,Free Checked Bag
563882,Free Checked Bag
563896,Free Hotel Meal
563956,Exclusive discounts
563974,Exclusive discounts
563995,Free Checked Bag
564052,Free Checked Bag
564100,1 night free with flight
564101,Exclusive discounts
564112,Free Checked Bag
564182,1 night free with flight
564204,Free Hotel Meal
564219,Free Hotel Meal
564234,Exclusive discounts
564252,Free Checked Bag
564258,No Cancellation Fees
564306,1 night free with flight
564312,Free Checked Bag
564364,Exclusive discounts
564369,Exclusive discounts
564377,1 night free with flight
564430,Free Hotel Meal
564434,Exclusive discounts
564495,Free Hotel Meal
564498,Exclusive discounts
564517,Free Hotel Meal
564534,Free Checked Bag
564588,Exclusive discounts
564593,Exclusive discounts
564596,Free Hotel Meal
564604,Free Checked Bag
564606,No Cancellation Fees
564616,Free Checked Bag
564620,1 night free with flight
564699,Free Hotel Meal
564713,Free Hotel Meal
564736,Free Hotel Meal
564737,Exclusive discounts
564792,Free Checked Bag
564822,Exclusive discounts
564842,Free Checked Bag
564854,Exclusive discounts
564962,Free Checked Bag
565056,Exclusive discounts
565070,Free Checked Bag
565076,Exclusive discounts
565109,1 night free with flight
565114,1 night free with flight
565131,Free Checked Bag
565212,Free Hotel Meal
565240,Exclusive discounts
565251,1 night free with flight
565265,Free Hotel Meal
565275,Exclusive discounts
565280,Exclusive discounts
565294,Free Hotel Meal
565301,Free Hotel Meal
565348,Exclusive discounts
565365,Exclusive discounts
565377,Free Hotel Meal
565387,Exclusive discounts
565419,1 night free with flight
565459,1 night free with flight
565460,Free Checked Bag
565464,Exclusive discounts
565467,Free Checked Bag
565487,Exclusive discounts
565508,Exclusive discounts
565510,1 night free with flight
565511,Exclusive discounts
565514,Free Hotel Meal
565565,Free Checked Bag
565573,Free Hotel Meal
565582,Free Checked Bag
565601,Exclusive discounts
565718,Free Checked Bag
565755,Exclusive discounts
565764,Exclusive discounts
565768,Free Hotel Meal
565791,Free Checked Bag
565826,Exclusive discounts
565827,Free Checked Bag
565841,Free Checked Bag
565902,Free Checked Bag
565910,Exclusive discounts
565912,Exclusive discounts
565915,Exclusive discounts
565935,1 night free with flight
565949,1 night free with flight
566002,Exclusive discounts
566008,Free Hotel Meal
566032,Free Hotel Meal
566044,Free Checked Bag
566059,Free Hotel Meal
566061,Free Checked Bag
566096,Free Checked Bag
566097,Exclusive discounts
566152,Free Checked Bag
566173,Exclusive discounts
566174,Free Checked Bag
566196,No Cancellation Fees
566275,Free Checked Bag
566279,Exclusive discounts
566312,Free Checked Bag
566336,Free Hotel Meal
566338,Exclusive discounts
566366,Free Checked Bag
566424,Exclusive discounts
566432,Free Checked Bag
566455,Free Hotel Meal
566456,Exclusive discounts
566489,Free Checked Bag
566533,Exclusive discounts
566547,Free Checked Bag
566592,Exclusive discounts
566614,Exclusive discounts
566625,1 night free with flight
566626,Exclusive discounts
566650,Free Checked Bag
566682,Free Checked Bag
566702,Free Checked Bag
566726,Free Checked Bag
566735,1 night free with flight
566749,Exclusive discounts
566762,1 night free with flight
566770,Exclusive discounts
566787,Free Checked Bag
566815,Free Hotel Meal
566861,No Cancellation Fees
566875,Free Hotel Meal
566881,Free Hotel Meal
566953,Free Checked Bag
566964,1 night free with flight
566992,Free Hotel Meal
566996,Exclusive discounts
566998,Free Checked Bag
566999,Exclusive discounts
567052,Exclusive discounts
567061,Exclusive discounts
567114,Exclusive discounts
567172,Free Checked Bag
567195,Exclusive discounts
567211,Free Checked Bag
567219,Free Checked Bag
567243,Exclusive discounts
567245,Exclusive discounts
567256,Free Hotel Meal
567342,Exclusive discounts
567390,Exclusive discounts
567431,Exclusive discounts
567432,No Cancellation Fees
567448,Exclusive discounts
567458,Exclusive discounts
567478,Free Hotel Meal
567518,Free Checked Bag
567547,Free Checked Bag
567548,Exclusive discounts
567558,Exclusive discounts
567563,Free Checked Bag
567589,Exclusive discounts
567643,Free Checked Bag
567651,Free Hotel Meal
567682,Free Checked Bag
567778,Free Checked Bag
567824,Exclusive discounts
567849,Free Hotel Meal
567885,Free Checked Bag
567906,Free Checked Bag
567943,Exclusive discounts
567950,Free Checked Bag
567961,Free Checked Bag
568004,Free Checked Bag
568013,Free Checked Bag
568060,1 night free with flight
568064,Free Checked Bag
568078,Exclusive discounts
568086,Exclusive discounts
568093,Free Checked Bag
568101,Free Checked Bag
568105,No Cancellation Fees
568121,Free Checked Bag
568155,Exclusive discounts
568167,Free Checked Bag
568182,Exclusive discounts
568258,No Cancellation Fees
568325,Exclusive discounts
568371,Exclusive discounts
568385,Free Hotel Meal
568416,Free Checked Bag
568463,Free Checked Bag
568486,1 night free with flight
568513,Exclusive discounts
568536,Exclusive discounts
568602,Free Checked Bag
568605,1 night free with flight
568641,Exclusive discounts
568696,Free Checked Bag
568713,Free Checked Bag
568716,Free Hotel Meal
568773,Free Hotel Meal
568790,Free Checked Bag
568917,Exclusive discounts
568931,Free Hotel Meal
568970,Exclusive discounts
568984,Exclusive discounts
569031,No Cancellation Fees
569082,Free Checked Bag
569107,Exclusive discounts
569150,Free Hotel Meal
569170,No Cancellation Fees
569180,Free Checked Bag
569203,Exclusive discounts
569236,Free Hotel Meal
569239,Free Checked Bag
569243,Free Checked Bag
569300,1 night free with flight
569335,Exclusive discounts
569342,Free Checked Bag
569364,Free Checked Bag
569458,Exclusive discounts
569466,Free Checked Bag
569472,Free Checked Bag
569530,No Cancellation Fees
569534,1 night free with flight
569572,1 night free with flight
569643,Exclusive discounts
569733,Free Hotel Meal
569754,Free Hotel Meal
569779,Free Checked Bag
569788,Exclusive discounts
569792,Free Checked Bag
569817,Free Checked Bag
569829,Free Hotel Meal
569832,Exclusive discounts
569863,Free Hotel Meal
569883,Free Checked Bag
569920,Exclusive discounts
569923,Exclusive discounts
570021,Free Checked Bag
570076,Free Checked Bag
570144,Free Hotel Meal
570162,1 night free with flight
570215,Free Checked Bag
570219,Free Hotel Meal
570224,Free Checked Bag
570226,Free Hotel Meal
570242,Exclusive discounts
570279,Exclusive discounts
570291,Free Checked Bag
570329,Exclusive discounts
570330,Exclusive discounts
570346,No Cancellation Fees
570369,Free Checked Bag
570418,Free Checked Bag
570436,Free Checked Bag
570439,Free Checked Bag
570600,Exclusive discounts
570601,Free Checked Bag
570625,Exclusive discounts
570626,Free Hotel Meal
570631,Exclusive discounts
570639,Free Checked Bag
570654,Exclusive discounts
570666,Free Checked Bag
570683,Free Hotel Meal
570692,Exclusive discounts
570693,Free Checked Bag
570697,Exclusive discounts
570713,Free Checked Bag
570746,No Cancellation Fees
570750,Exclusive discounts
570782,No Cancellation Fees
570821,Free Checked Bag
570829,No Cancellation Fees
570837,Free Hotel Meal
570862,Exclusive discounts
570928,Free Checked Bag
570930,Exclusive discounts
570945,Free Checked Bag
570961,No Cancellation Fees
570988,Exclusive discounts
571001,No Cancellation Fees
571015,1 night free with flight
571084,Free Checked Bag
571200,Free Hotel Meal
571208,No Cancellation Fees
571233,Exclusive discounts
571243,Free Checked Bag
571251,Exclusive discounts
571300,1 night free with flight
571348,Free Checked Bag
571363,Free Checked Bag
571429,Free Checked Bag
571454,Free Checked Bag
571523,1 night free with flight
571525,1 night free with flight
571553,No Cancellation Fees
571560,1 night free with flight
571561,Exclusive discounts
571566,Free Hotel Meal
571580,Exclusive discounts
571610,Exclusive discounts
571637,Free Checked Bag
571639,Free Checked Bag
571643,1 night free with flight
571757,Exclusive discounts
571819,Free Checked Bag
571864,Free Checked Bag
571876,1 night free with flight
571888,1 night free with flight
571913,No Cancellation Fees
571940,Exclusive discounts
572106,Exclusive discounts
572133,Exclusive discounts
572154,Exclusive discounts
572176,Exclusive discounts
572214,Exclusive discounts
572290,Free Hotel Meal
572396,1 night free with flight
572397,Exclusive discounts
572428,Free Checked Bag
572479,Free Checked Bag
572489,Free Hotel Meal
572502,Free Checked Bag
572529,Exclusive discounts
572538,Free Checked Bag
572554,Free Hotel Meal
572578,Free Checked Bag
572591,No Cancellation Fees
572609,Free Checked Bag
572632,Free Checked Bag
572669,Exclusive discounts
572728,Free Hotel Meal
572744,1 night free with flight
572826,Exclusive discounts
572870,Exclusive discounts
572898,Exclusive discounts
572908,Free Hotel Meal
572932,Exclusive discounts
572992,Free Hotel Meal
573010,Free Checked Bag
573011,No Cancellation Fees
573040,Free Checked Bag
573086,1 night free with flight
573122,Free Checked Bag
573147,Free Hotel Meal
573153,Free Hotel Meal
573189,Free Hotel Meal
573191,1 night free with flight
573237,Exclusive discounts
573244,No Cancellation Fees
573249,Free Checked Bag
573291,1 night free with flight
573365,Exclusive discounts
573373,Free Checked Bag
573378,Free Hotel Meal
573379,Free Hotel Meal
573420,1 night free with flight
573423,Exclusive discounts
573427,1 night free with flight
573493,1 night free with flight
573518,Exclusive discounts
573564,Free Checked Bag
573584,Exclusive discounts
573588,Free Hotel Meal
573621,Free Hotel Meal
573648,Free Checked Bag
573670,Free Hotel Meal
573698,Free Checked Bag
573704,Free Hotel Meal
573719,Exclusive discounts
573720,Free Checked Bag
573792,Exclusive discounts
573807,Free Checked Bag
573841,Exclusive discounts
573922,1 night free with flight
573926,Exclusive discounts
573931,1 night free with flight
573939,Free Checked Bag
573946,1 night free with flight
573988,Free Checked Bag
574003,Free Checked Bag
574071,Free Hotel Meal
574104,Free Hotel Meal
574116,Exclusive discounts
574134,Exclusive discounts
574150,1 night free with flight
574206,Exclusive discounts
574279,1 night free with flight
574362,Exclusive discounts
574409,Exclusive discounts
574419,Free Checked Bag
574440,Free Checked Bag
574465,Free Checked Bag
574467,Free Hotel Meal
574489,Free Checked Bag
574493,Free Hotel Meal
574513,Free Checked Bag
574603,1 night free with flight
574625,Free Checked Bag
574680,Free Checked Bag
574794,Exclusive discounts
574840,Free Checked Bag
574885,Exclusive discounts
574909,Free Hotel Meal
574987,Exclusive discounts
575051,Free Hotel Meal
575055,Free Hotel Meal
575092,Exclusive discounts
575131,Free Checked Bag
575208,Exclusive discounts
575233,Free Checked Bag
575253,Free Checked Bag
575299,Free Checked Bag
575419,1 night free with flight
575433,Free Checked Bag
575459,Free Hotel Meal
575500,Exclusive discounts
575528,Free Checked Bag
575554,Free Checked Bag
575561,Free Checked Bag
575576,Free Checked Bag
575677,Free Hotel Meal
575692,Exclusive discounts
575711,Free Checked Bag
575733,Exclusive discounts
575756,Exclusive discounts
575774,Free Checked Bag
575809,Free Checked Bag
575823,Exclusive discounts
575868,Free Checked Bag
575908,Free Checked Bag
575923,Exclusive discounts
575964,Exclusive discounts
575971,1 night free with flight
576040,Exclusive discounts
576103,No Cancellation Fees
576136,No Cancellation Fees
576159,Exclusive discounts
576169,Free Hotel Meal
576231,Exclusive discounts
576272,Free Hotel Meal
576357,Exclusive discounts
576366,Free Checked Bag
576369,Exclusive discounts
576370,No Cancellation Fees
576373,Free Checked Bag
576541,Free Hotel Meal
576612,Free Hotel Meal
576663,Exclusive discounts
576668,Exclusive discounts
576677,Free Hotel Meal
576691,No Cancellation Fees
576712,Exclusive discounts
576765,Exclusive discounts
576785,Exclusive discounts
576833,Free Checked Bag
576846,Exclusive discounts
576849,No Cancellation Fees
576879,Exclusive discounts
576922,Exclusive discounts
576945,Exclusive discounts
576962,Exclusive discounts
576966,Free Checked Bag
576985,No Cancellation Fees
577007,Free Checked Bag
577044,Free Checked Bag
577046,Exclusive discounts
577074,Free Checked Bag
577089,Free Checked Bag
577115,1 night free with flight
577145,Free Hotel Meal
577180,Free Hotel Meal
577208,Exclusive discounts
577215,Exclusive discounts
577216,1 night free with flight
577225,Free Checked Bag
577255,1 night free with flight
577287,Free Hotel Meal
577356,Exclusive discounts
577381,Exclusive discounts
577386,Exclusive discounts
577410,Free Hotel Meal
577534,Exclusive discounts
577539,Free Checked Bag
577541,Free Checked Bag
577598,Free Hotel Meal
577617,Free Hotel Meal
577625,Exclusive discounts
577626,1 night free with flight
577638,Free Hotel Meal
577643,Exclusive discounts
577667,Exclusive discounts
577682,Exclusive discounts
577851,Free Checked Bag
577901,No Cancellation Fees
577915,Free Hotel Meal
577921,Exclusive discounts
577930,Free Checked Bag
577944,Exclusive discounts
577984,Free Checked Bag
578058,Exclusive discounts
578088,Free Checked Bag
578120,Free Checked Bag
578164,Free Checked Bag
578396,Free Checked Bag
578459,Free Checked Bag
578488,Free Checked Bag
578503,Free Checked Bag
