user_id,total_hotel_spent,checked_bags,no_cancelled_trip,discounted_trip,trip_with_return_flight
552558,2149.0,2.0,4,1.0,2.0
476270,2148.0,1.0,3,0.0,2.0
557794,2144.0,4.0,4,2.0,3.0
386255,2144.0,0.0,1,0.0,0.0
602656,2143.0,3.0,3,1.0,3.0
566312,2142.0,1.0,2,1.0,1.0
548258,2140.0,2.0,6,2.0,6.0
595414,2140.0,3.0,4,0.0,3.0
536490,2139.0,2.0,3,1.0,3.0
564204,2139.0,3.0,5,0.0,4.0
417679,2138.0,2.0,5,3.0,4.0
509919,2138.0,0.0,3,0.0,2.0
661930,2135.0,0.0,1,1.0,0.0
536672,2132.0,0.0,5,1.0,4.0
520182,2130.0,2.0,3,0.0,1.0
531054,2128.0,1.0,4,2.0,2.0
586077,2127.0,0.0,3,0.0,3.0
264470,2127.0,1.0,2,1.0,2.0
380949,2126.0,1.0,5,1.0,4.0
509552,2125.0,1.0,3,0.0,0.0
518084,2124.0,1.0,1,1.0,1.0
535229,2120.0,0.0,3,2.0,3.0
629701,2118.0,1.0,4,0.0,3.0
619079,2118.0,3.0,4,0.0,4.0
517284,2116.0,2.0,5,1.0,2.0
544469,2116.0,2.0,3,1.0,2.0
512010,2116.0,1.0,3,1.0,2.0
657629,2114.0,1.0,4,1.0,2.0
520844,2112.0,0.0,2,0.0,1.0
565826,2112.0,0.0,1,0.0,0.0
449619,2112.0,3.0,3,1.0,3.0
501794,2111.0,3.0,4,1.0,4.0
572908,2110.0,4.0,5,0.0,4.0
521335,2110.0,0.0,4,0.0,3.0
513004,2109.0,2.0,4,0.0,3.0
564517,2109.0,4.0,4,1.0,4.0
541112,2108.0,4.0,4,1.0,3.0
600796,2106.0,0.0,1,1.0,0.0
545634,2106.0,0.0,3,1.0,3.0
605439,2106.0,0.0,2,0.0,1.0
527689,2106.0,0.0,1,1.0,0.0
548587,2105.0,1.0,2,0.0,2.0
511298,2104.0,3.0,4,1.0,3.0
664119,2104.0,0.0,1,1.0,0.0
511142,2102.0,4.0,3,0.0,3.0
561386,2102.0,3.0,4,1.0,2.0
512201,2098.0,3.0,4,1.0,3.0
523395,2098.0,4.0,3,1.0,3.0
540614,2096.0,3.0,4,2.0,4.0
563201,2096.0,0.0,3,0.0,2.0
519631,2095.0,3.0,6,1.0,6.0
438189,2095.0,5.0,6,1.0,5.0
528744,2090.0,2.0,4,1.0,3.0
516375,2089.0,2.0,5,3.0,5.0
556827,2088.0,0.0,3,0.0,0.0
530240,2088.0,2.0,2,1.0,2.0
562148,2088.0,2.0,4,2.0,3.0
531447,2088.0,1.0,5,1.0,4.0
439363,2087.0,1.0,4,0.0,2.0
580895,2087.0,0.0,2,1.0,0.0
532215,2086.0,3.0,6,1.0,4.0
535024,2085.0,4.0,3,0.0,3.0
531198,2084.0,0.0,2,0.0,1.0
515694,2084.0,3.0,6,2.0,6.0
519114,2083.0,1.0,3,1.0,3.0
514215,2082.0,0.0,3,2.0,3.0
503342,2082.0,1.0,3,1.0,3.0
601116,2082.0,0.0,2,0.0,1.0
494704,2081.0,2.0,6,0.0,5.0
534703,2081.0,0.0,2,2.0,2.0
551032,2080.0,1.0,3,1.0,3.0
563544,2079.0,3.0,3,1.0,2.0
520358,2078.0,3.0,4,0.0,3.0
575809,2077.0,0.0,3,0.0,2.0
553791,2076.0,3.0,3,1.0,3.0
529436,2076.0,1.0,6,1.0,3.0
557957,2075.0,2.0,2,0.0,1.0
568064,2075.0,2.0,2,1.0,2.0
548504,2075.0,3.0,7,0.0,5.0
550805,2074.0,4.0,6,2.0,2.0
538976,2074.0,2.0,5,0.0,3.0
515675,2072.0,0.0,3,2.0,1.0
573704,2071.0,2.0,5,2.0,5.0
487276,2070.0,2.0,4,1.0,3.0
502847,2070.0,2.0,5,0.0,4.0
553245,2068.0,0.0,1,0.0,1.0
613874,2068.0,3.0,4,4.0,4.0
512598,2066.0,3.0,5,0.0,4.0
482424,2066.0,2.0,4,1.0,3.0
546395,2063.0,2.0,4,1.0,3.0
514981,2063.0,1.0,3,0.0,3.0
583526,2061.0,1.0,3,1.0,2.0
526540,2060.0,3.0,4,1.0,4.0
516833,2060.0,1.0,3,2.0,2.0
617743,2059.0,1.0,2,1.0,1.0
542270,2058.0,1.0,3,1.0,2.0
653724,2057.0,3.0,4,1.0,4.0
510316,2057.0,0.0,1,0.0,0.0
526913,2057.0,2.0,5,1.0,3.0
606930,2055.0,6.0,5,2.0,4.0
554026,2054.0,1.0,4,1.0,4.0
577539,2054.0,2.0,2,0.0,2.0
571525,2053.0,2.0,4,2.0,2.0
527452,2053.0,0.0,2,1.0,2.0
560341,2052.0,0.0,3,0.0,1.0
584288,2049.0,4.0,5,2.0,4.0
511433,2044.0,3.0,5,2.0,3.0
468832,2044.0,4.0,5,0.0,3.0
499375,2044.0,3.0,5,1.0,5.0
534179,2043.0,2.0,4,3.0,3.0
536691,2040.0,3.0,5,3.0,2.0
551331,2038.0,3.0,3,1.0,3.0
507395,2037.0,5.0,3,1.0,3.0
415581,2036.0,2.0,3,0.0,3.0
583052,2036.0,3.0,4,3.0,4.0
509024,2035.0,1.0,1,0.0,1.0
541672,2035.0,2.0,4,0.0,4.0
521066,2034.0,6.0,4,1.0,4.0
541168,2033.0,3.0,6,1.0,3.0
516516,2032.0,1.0,1,0.0,0.0
516578,2032.0,1.0,4,1.0,4.0
525789,2030.0,1.0,4,2.0,3.0
558362,2030.0,3.0,4,0.0,4.0
505358,2028.0,2.0,3,1.0,3.0
515688,2027.0,5.0,4,0.0,4.0
464614,2026.0,2.0,4,1.0,3.0
570162,2025.0,2.0,4,3.0,3.0
517119,2025.0,2.0,4,1.0,3.0
533782,2024.0,2.0,3,0.0,2.0
614814,2023.0,0.0,1,0.0,0.0
551042,2022.0,1.0,5,2.0,3.0
524607,2022.0,3.0,5,0.0,3.0
506675,2022.0,2.0,4,1.0,3.0
571560,2021.0,2.0,3,2.0,2.0
519893,2019.0,2.0,4,0.0,3.0
587810,2018.0,2.0,3,1.0,2.0
516808,2018.0,1.0,3,0.0,3.0
638580,2017.0,0.0,2,0.0,0.0
536016,2016.0,0.0,2,1.0,1.0
518579,2010.0,1.0,3,0.0,2.0
609167,2010.0,3.0,4,2.0,3.0
522476,2010.0,4.0,5,0.0,4.0
534840,2008.0,0.0,4,2.0,3.0
521865,2008.0,2.0,4,1.0,3.0
545865,2008.0,3.0,4,1.0,3.0
577930,2005.0,1.0,4,1.0,3.0
560245,2004.0,0.0,3,0.0,3.0
587675,2002.0,5.0,2,0.0,1.0
120851,2002.0,0.0,1,0.0,1.0
531143,2002.0,2.0,4,1.0,4.0
477805,2000.0,0.0,1,0.0,0.0
646259,1999.0,0.0,2,0.0,0.0
555151,1999.0,3.0,6,1.0,3.0
523273,1995.0,0.0,2,0.0,1.0
518450,1995.0,0.0,2,0.0,0.0
497915,1995.0,4.0,4,1.0,4.0
520298,1994.0,2.0,2,2.0,1.0
363535,1993.0,3.0,3,1.0,2.0
576846,1992.0,0.0,1,0.0,0.0
531989,1992.0,1.0,3,1.0,2.0
591888,1991.0,3.0,5,3.0,5.0
569082,1990.0,2.0,3,1.0,2.0
572489,1988.0,6.0,3,1.0,0.0
560035,1987.0,2.0,2,0.0,2.0
656346,1986.0,2.0,2,0.0,2.0
555257,1984.0,2.0,4,1.0,3.0
632988,1983.0,1.0,3,1.0,2.0
512243,1983.0,1.0,3,1.0,2.0
735029,1982.0,0.0,3,1.0,2.0
517205,1982.0,1.0,2,0.0,1.0
508497,1982.0,0.0,2,0.0,1.0
508892,1981.0,2.0,3,1.0,3.0
556579,1980.0,0.0,3,1.0,0.0
591003,1980.0,3.0,4,1.0,3.0
523845,1978.0,1.0,5,2.0,2.0
531322,1978.0,1.0,4,2.0,3.0
521070,1978.0,2.0,6,1.0,5.0
529566,1976.0,0.0,1,1.0,1.0
585310,1976.0,2.0,3,0.0,3.0
536995,1974.0,1.0,2,0.0,1.0
589228,1974.0,2.0,4,2.0,4.0
517787,1974.0,2.0,1,0.0,1.0
538349,1973.0,2.0,5,1.0,3.0
520256,1970.0,0.0,4,1.0,3.0
505933,1970.0,0.0,2,1.0,2.0
489785,1968.0,1.0,3,2.0,2.0
515985,1968.0,1.0,3,1.0,2.0
568984,1968.0,0.0,1,0.0,0.0
520373,1967.0,0.0,3,0.0,2.0
518334,1966.0,1.0,2,1.0,1.0
475467,1965.0,3.0,3,1.0,3.0
525615,1965.0,4.0,6,2.0,4.0
571300,1964.0,3.0,3,2.0,3.0
550110,1964.0,3.0,3,0.0,3.0
532432,1963.0,0.0,1,0.0,0.0
515874,1962.0,0.0,1,0.0,0.0
589977,1962.0,2.0,4,2.0,4.0
596335,1960.0,1.0,2,0.0,2.0
584241,1960.0,0.0,2,0.0,0.0
541282,1960.0,2.0,2,2.0,1.0
513126,1959.0,2.0,5,2.0,4.0
565768,1957.0,4.0,5,1.0,3.0
535595,1956.0,4.0,2,1.0,1.0
544595,1956.0,1.0,4,2.0,3.0
577287,1955.0,2.0,4,1.0,4.0
637086,1955.0,1.0,4,1.0,3.0
557033,1954.0,2.0,3,0.0,3.0
519848,1953.0,0.0,4,0.0,4.0
549572,1953.0,2.0,4,1.0,4.0
545736,1952.0,2.0,3,2.0,1.0
532365,1950.0,1.0,1,0.0,1.0
506611,1949.0,0.0,4,0.0,1.0
578503,1949.0,2.0,3,1.0,2.0
591433,1946.0,4.0,5,1.0,5.0
512558,1945.0,2.0,4,1.0,2.0
480877,1943.0,4.0,4,2.0,3.0
552809,1942.0,2.0,4,2.0,2.0
527141,1941.0,1.0,5,0.0,2.0
575576,1941.0,1.0,3,1.0,2.0
510719,1940.0,0.0,1,0.0,0.0
563425,1940.0,0.0,2,1.0,1.0
552904,1939.0,2.0,4,3.0,4.0
515684,1939.0,6.0,7,1.0,5.0
561033,1938.0,4.0,4,1.0,3.0
543728,1938.0,2.0,5,1.0,5.0
538319,1937.0,3.0,3,1.0,3.0
484987,1937.0,3.0,4,0.0,3.0
545226,1935.0,1.0,3,0.0,2.0
608520,1935.0,2.0,4,2.0,2.0
500745,1934.0,1.0,4,1.0,1.0
509157,1934.0,0.0,2,0.0,2.0
635375,1932.0,0.0,1,0.0,0.0
576712,1932.0,0.0,1,0.0,0.0
521814,1931.0,1.0,6,2.0,5.0
500974,1930.0,2.0,6,0.0,5.0
565365,1928.0,1.0,1,0.0,1.0
680424,1927.0,0.0,3,0.0,1.0
519885,1927.0,1.0,3,1.0,2.0
580971,1926.0,0.0,2,0.0,2.0
551166,1925.0,1.0,2,1.0,1.0
509324,1924.0,2.0,3,1.0,2.0
542585,1918.0,1.0,3,2.0,1.0
510238,1918.0,0.0,3,0.0,3.0
542918,1916.0,6.0,4,1.0,3.0
513787,1915.0,4.0,5,2.0,3.0
527344,1915.0,0.0,2,0.0,1.0
595257,1914.0,2.0,4,0.0,4.0
633725,1913.0,8.0,7,3.0,7.0
486270,1913.0,1.0,3,1.0,2.0
546756,1912.0,0.0,2,0.0,1.0
532233,1911.0,2.0,4,0.0,1.0
600605,1910.0,0.0,3,1.0,2.0
498500,1910.0,1.0,3,2.0,2.0
548635,1910.0,0.0,4,0.0,4.0
531020,1905.0,3.0,5,1.0,5.0
519191,1904.0,0.0,1,1.0,0.0
623750,1902.0,0.0,2,0.0,2.0
567651,1900.0,2.0,4,1.0,4.0
518044,1900.0,2.0,4,1.0,1.0
460181,1899.0,0.0,2,1.0,1.0
550904,1898.0,2.0,5,1.0,5.0
530371,1897.0,0.0,3,0.0,1.0
450305,1897.0,1.0,3,2.0,2.0
575299,1896.0,2.0,3,1.0,3.0
592445,1896.0,1.0,3,0.0,2.0
562612,1895.0,2.0,4,1.0,1.0
608629,1895.0,2.0,5,3.0,4.0
541235,1894.0,2.0,5,2.0,5.0
522438,1894.0,2.0,5,1.0,5.0
594406,1893.0,1.0,4,1.0,4.0
539648,1892.0,3.0,4,1.0,2.0
523335,1892.0,2.0,3,1.0,2.0
388767,1890.0,1.0,1,0.0,1.0
636251,1890.0,0.0,1,0.0,0.0
549361,1889.0,4.0,4,2.0,4.0
532073,1889.0,3.0,5,1.0,3.0
516507,1888.0,0.0,2,0.0,2.0
579547,1883.0,3.0,3,0.0,2.0
564219,1882.0,2.0,4,1.0,3.0
519912,1882.0,2.0,4,1.0,2.0
557643,1882.0,0.0,3,0.0,2.0
528372,1881.0,0.0,1,1.0,0.0
532725,1880.0,0.0,1,0.0,1.0
540863,1880.0,5.0,2,0.0,0.0
605558,1879.0,1.0,5,0.0,2.0
507435,1878.0,2.0,4,0.0,4.0
591582,1878.0,2.0,4,1.0,4.0
612236,1878.0,2.0,3,1.0,3.0
547776,1876.0,3.0,3,2.0,3.0
520141,1876.0,1.0,3,0.0,2.0
517370,1875.0,3.0,3,0.0,2.0
519799,1874.0,2.0,5,1.0,3.0
539883,1873.0,5.0,5,1.0,3.0
562708,1873.0,3.0,5,2.0,5.0
516086,1872.0,0.0,1,1.0,0.0
659360,1872.0,0.0,1,1.0,1.0
486191,1872.0,0.0,1,1.0,0.0
623949,1872.0,2.0,3,1.0,3.0
479524,1872.0,2.0,1,1.0,1.0
525842,1871.0,2.0,3,0.0,1.0
532064,1870.0,0.0,1,0.0,1.0
571363,1869.0,2.0,3,1.0,2.0
552613,1869.0,0.0,4,2.0,3.0
586732,1867.0,4.0,4,0.0,3.0
570291,1866.0,1.0,2,1.0,2.0
512303,1866.0,2.0,4,3.0,2.0
549611,1866.0,2.0,6,1.0,6.0
528999,1865.0,2.0,3,1.0,2.0
499847,1865.0,0.0,3,0.0,3.0
521986,1864.0,1.0,2,0.0,1.0
226367,1864.0,2.0,3,1.0,3.0
610226,1860.0,1.0,1,0.0,1.0
636524,1860.0,3.0,4,1.0,2.0
566875,1860.0,4.0,5,0.0,4.0
648983,1858.0,1.0,4,1.0,3.0
560273,1858.0,0.0,3,1.0,2.0
567849,1857.0,2.0,4,0.0,4.0
526970,1855.0,1.0,4,0.0,2.0
528827,1855.0,1.0,4,3.0,2.0
610306,1853.0,3.0,4,0.0,3.0
596103,1852.0,1.0,2,0.0,1.0
541162,1852.0,2.0,5,1.0,4.0
598233,1850.0,2.0,4,1.0,3.0
511560,1848.0,0.0,4,1.0,3.0
539916,1848.0,1.0,3,2.0,1.0
435837,1848.0,0.0,1,0.0,0.0
589162,1848.0,0.0,3,1.0,3.0
496382,1848.0,4.0,4,2.0,1.0
542805,1846.0,4.0,4,1.0,4.0
523158,1846.0,2.0,3,1.0,2.0
567243,1845.0,1.0,1,0.0,1.0
220725,1842.0,1.0,4,1.0,3.0
511697,1841.0,2.0,4,1.0,2.0
587577,1839.0,0.0,2,0.0,1.0
543428,1839.0,0.0,2,1.0,0.0
576357,1839.0,1.0,2,0.0,1.0
519695,1838.0,0.0,3,0.0,2.0
542418,1838.0,3.0,4,1.0,4.0
575092,1836.0,0.0,1,0.0,0.0
578824,1835.0,2.0,5,0.0,5.0
529678,1835.0,2.0,3,2.0,3.0
516251,1834.0,5.0,7,2.0,6.0
559794,1832.0,4.0,5,1.0,4.0
541967,1832.0,4.0,4,1.0,3.0
402978,1831.0,3.0,4,1.0,4.0
520861,1830.0,4.0,3,1.0,2.0
512163,1830.0,1.0,2,2.0,1.0
581491,1830.0,2.0,3,0.0,1.0
523666,1829.0,1.0,4,2.0,4.0
523231,1827.0,2.0,4,0.0,4.0
631319,1826.0,1.0,2,0.0,1.0
529237,1825.0,1.0,2,0.0,1.0
515502,1824.0,0.0,1,1.0,0.0
490629,1821.0,2.0,4,1.0,3.0
574493,1820.0,3.0,3,1.0,3.0
527133,1819.0,5.0,5,2.0,4.0
590404,1819.0,2.0,4,2.0,4.0
554141,1819.0,2.0,4,1.0,3.0
514395,1818.0,1.0,3,1.0,3.0
510061,1818.0,2.0,5,2.0,4.0
527690,1817.0,2.0,4,0.0,2.0
555186,1815.0,3.0,4,1.0,4.0
582979,1815.0,3.0,6,2.0,5.0
575774,1814.0,1.0,3,0.0,2.0
516269,1813.0,1.0,5,1.0,4.0
533490,1812.0,1.0,4,2.0,3.0
521956,1811.0,2.0,4,0.0,4.0
583759,1810.0,0.0,2,0.0,1.0
574071,1810.0,2.0,4,0.0,4.0
519965,1808.0,2.0,3,2.0,3.0
592886,1808.0,1.0,3,0.0,3.0
448154,1806.0,0.0,2,0.0,1.0
611087,1805.0,1.0,2,2.0,1.0
535644,1804.0,1.0,4,1.0,3.0
535746,1804.0,2.0,3,2.0,2.0
511195,1802.0,1.0,2,0.0,1.0
559712,1801.0,3.0,3,1.0,3.0
592598,1801.0,9.0,5,0.0,4.0
479071,1800.0,2.0,5,0.0,4.0
536652,1800.0,0.0,4,0.0,3.0
543666,1799.0,0.0,4,0.0,4.0
424553,1798.0,1.0,3,0.0,1.0
627436,1798.0,1.0,2,0.0,2.0
513568,1796.0,0.0,2,0.0,1.0
583336,1796.0,0.0,2,0.0,1.0
557932,1794.0,3.0,4,2.0,3.0
533613,1794.0,1.0,3,1.0,3.0
602827,1793.0,3.0,5,2.0,5.0
517397,1793.0,2.0,5,1.0,5.0
519787,1792.0,2.0,2,0.0,0.0
465138,1792.0,3.0,4,0.0,4.0
403881,1792.0,3.0,4,0.0,3.0
530687,1788.0,2.0,4,2.0,4.0
513058,1787.0,2.0,6,2.0,2.0
431144,1782.0,0.0,2,1.0,1.0
549290,1782.0,0.0,1,0.0,0.0
499990,1782.0,3.0,3,1.0,2.0
545404,1781.0,4.0,6,2.0,5.0
517967,1779.0,0.0,2,0.0,1.0
551665,1778.0,1.0,4,1.0,3.0
549733,1775.0,1.0,2,0.0,1.0
510213,1775.0,4.0,5,0.0,3.0
563165,1773.0,1.0,2,2.0,2.0
547175,1770.0,0.0,2,1.0,0.0
606568,1768.0,0.0,2,1.0,1.0
515161,1765.0,2.0,3,2.0,2.0
517776,1764.0,3.0,3,0.0,3.0
606762,1764.0,3.0,3,0.0,2.0
569788,1764.0,0.0,2,0.0,1.0
627889,1764.0,1.0,2,0.0,1.0
498287,1764.0,4.0,5,0.0,5.0
510586,1763.0,2.0,5,0.0,4.0
527783,1763.0,1.0,2,0.0,2.0
594644,1762.0,4.0,3,1.0,2.0
494294,1761.0,3.0,4,1.0,4.0
530581,1760.0,0.0,1,0.0,0.0
520771,1760.0,0.0,1,1.0,0.0
541516,1760.0,2.0,3,1.0,2.0
521642,1760.0,0.0,2,2.0,0.0
514737,1759.0,3.0,4,1.0,3.0
523717,1758.0,1.0,6,2.0,6.0
512329,1758.0,0.0,6,3.0,6.0
512305,1756.0,0.0,2,0.0,0.0
562334,1756.0,2.0,4,0.0,3.0
559520,1755.0,0.0,1,0.0,1.0
524668,1754.0,4.0,5,1.0,3.0
475130,1754.0,5.0,6,3.0,5.0
543976,1754.0,4.0,4,0.0,3.0
532651,1753.0,0.0,2,0.0,1.0
698291,1752.0,2.0,3,0.0,3.0
530649,1752.0,3.0,4,2.0,3.0
523465,1751.0,1.0,3,1.0,2.0
536532,1749.0,2.0,3,0.0,2.0
559863,1749.0,2.0,3,0.0,3.0
562576,1747.0,1.0,3,1.0,0.0
537393,1746.0,2.0,4,3.0,3.0
631787,1744.0,0.0,4,2.0,2.0
543716,1744.0,4.0,4,0.0,4.0
541764,1743.0,1.0,3,1.0,2.0
593786,1742.0,2.0,3,2.0,3.0
507531,1742.0,0.0,1,0.0,0.0
503621,1741.0,0.0,2,0.0,1.0
517143,1740.0,0.0,2,0.0,0.0
568182,1738.0,1.0,2,0.0,1.0
519137,1737.0,1.0,3,2.0,3.0
570693,1735.0,1.0,3,0.0,1.0
581091,1734.0,3.0,4,1.0,4.0
461791,1733.0,1.0,3,1.0,2.0
524365,1732.0,1.0,6,1.0,5.0
561243,1731.0,2.0,4,2.0,3.0
529677,1730.0,0.0,1,0.0,0.0
521743,1730.0,2.0,7,1.0,6.0
568790,1728.0,2.0,3,0.0,3.0
553054,1728.0,0.0,1,0.0,1.0
590230,1727.0,4.0,3,0.0,3.0
524278,1725.0,1.0,2,0.0,1.0
534190,1724.0,0.0,2,0.0,1.0
641012,1724.0,1.0,3,0.0,2.0
512693,1724.0,1.0,4,0.0,3.0
536387,1724.0,2.0,4,2.0,2.0
560478,1724.0,3.0,2,0.0,1.0
523768,1723.0,0.0,3,1.0,2.0
552535,1722.0,1.0,4,0.0,4.0
528929,1722.0,1.0,2,1.0,1.0
628653,1720.0,2.0,3,1.0,2.0
580402,1720.0,4.0,5,0.0,3.0
510048,1720.0,3.0,2,0.0,2.0
509781,1719.0,2.0,2,0.0,0.0
532106,1719.0,2.0,4,0.0,3.0
641310,1716.0,1.0,1,0.0,1.0
513869,1715.0,2.0,2,1.0,1.0
525201,1714.0,3.0,6,0.0,2.0
523981,1714.0,2.0,5,0.0,3.0
515586,1714.0,3.0,5,0.0,3.0
726953,1712.0,1.0,4,1.0,3.0
525806,1712.0,1.0,2,1.0,1.0
529205,1710.0,4.0,5,1.0,5.0
510545,1710.0,0.0,1,0.0,0.0
511148,1710.0,0.0,3,2.0,2.0
614933,1710.0,1.0,2,0.0,2.0
535994,1705.0,0.0,1,1.0,0.0
527082,1704.0,2.0,3,1.0,2.0
568696,1704.0,2.0,3,0.0,2.0
549320,1704.0,0.0,2,0.0,0.0
595122,1704.0,1.0,2,1.0,1.0
507753,1704.0,1.0,1,0.0,1.0
518127,1703.0,1.0,4,2.0,4.0
619362,1703.0,2.0,4,0.0,4.0
524511,1702.0,3.0,3,1.0,2.0
538714,1700.0,1.0,3,1.0,3.0
544207,1693.0,3.0,4,0.0,2.0
515004,1693.0,1.0,2,0.0,1.0
672112,1692.0,1.0,4,2.0,1.0
589306,1692.0,3.0,4,1.0,4.0
505414,1691.0,0.0,2,0.0,2.0
516117,1690.0,1.0,3,0.0,1.0
631448,1690.0,0.0,2,1.0,0.0
522276,1688.0,3.0,2,0.0,2.0
573988,1688.0,0.0,3,0.0,3.0
646937,1687.0,3.0,3,0.0,3.0
476436,1686.0,2.0,4,0.0,4.0
600515,1686.0,5.0,4,2.0,4.0
495272,1685.0,1.0,3,1.0,2.0
537413,1684.0,4.0,4,1.0,2.0
531373,1683.0,1.0,3,0.0,2.0
617878,1682.0,5.0,6,2.0,6.0
573378,1680.0,1.0,5,0.0,5.0
569364,1680.0,1.0,3,1.0,2.0
566336,1677.0,1.0,6,1.0,4.0
560747,1677.0,1.0,4,1.0,3.0
521434,1677.0,5.0,4,1.0,3.0
509119,1676.0,0.0,4,0.0,1.0
589259,1676.0,2.0,2,0.0,1.0
557921,1676.0,3.0,4,0.0,3.0
511331,1675.0,4.0,7,2.0,5.0
525848,1674.0,0.0,1,0.0,0.0
576169,1673.0,4.0,5,1.0,4.0
505667,1671.0,0.0,3,0.0,3.0
604688,1671.0,2.0,4,1.0,3.0
552532,1670.0,1.0,2,0.0,2.0
488246,1670.0,0.0,1,1.0,0.0
520170,1670.0,0.0,2,0.0,1.0
435882,1668.0,1.0,3,1.0,3.0
530881,1667.0,1.0,4,0.0,4.0
546864,1667.0,2.0,2,1.0,2.0
375729,1667.0,1.0,3,2.0,3.0
490107,1666.0,4.0,5,2.0,5.0
714420,1666.0,2.0,2,1.0,1.0
529019,1665.0,5.0,5,1.0,3.0
572826,1665.0,0.0,2,1.0,1.0
582828,1664.0,2.0,3,1.0,1.0
558204,1664.0,2.0,3,1.0,2.0
510170,1663.0,2.0,3,1.0,3.0
542316,1662.0,0.0,2,0.0,0.0
511772,1660.0,1.0,3,1.0,3.0
550455,1660.0,0.0,2,0.0,1.0
534088,1659.0,1.0,3,1.0,1.0
564052,1658.0,2.0,3,0.0,3.0
594914,1657.0,1.0,3,2.0,3.0
566881,1657.0,4.0,5,2.0,4.0
690422,1657.0,2.0,3,0.0,3.0
615266,1657.0,3.0,6,0.0,6.0
510164,1657.0,1.0,2,2.0,2.0
545763,1656.0,2.0,2,2.0,0.0
512447,1656.0,1.0,2,1.0,1.0
542012,1655.0,3.0,3,1.0,3.0
543668,1654.0,2.0,5,2.0,5.0
509598,1653.0,2.0,3,1.0,3.0
559094,1652.0,0.0,1,0.0,0.0
502145,1651.0,3.0,4,0.0,4.0
549764,1650.0,0.0,3,1.0,1.0
554532,1650.0,1.0,3,0.0,3.0
535398,1650.0,2.0,3,1.0,3.0
541041,1650.0,0.0,1,0.0,1.0
665887,1648.0,1.0,5,0.0,0.0
577180,1647.0,3.0,5,1.0,4.0
494680,1646.0,1.0,4,1.0,3.0
573189,1646.0,4.0,4,0.0,4.0
565718,1646.0,3.0,4,0.0,2.0
531789,1646.0,2.0,3,1.0,2.0
615307,1644.0,2.0,1,0.0,1.0
536343,1644.0,1.0,2,0.0,1.0
573147,1643.0,4.0,4,0.0,3.0
523546,1643.0,1.0,3,0.0,1.0
519211,1643.0,3.0,5,1.0,3.0
535502,1642.0,2.0,3,0.0,2.0
539209,1642.0,4.0,4,2.0,3.0
548651,1641.0,2.0,5,4.0,4.0
527187,1641.0,2.0,3,1.0,3.0
421247,1641.0,2.0,4,2.0,4.0
558388,1641.0,4.0,4,2.0,3.0
530599,1640.0,0.0,1,0.0,0.0
545936,1637.0,0.0,3,1.0,2.0
511712,1636.0,2.0,3,2.0,2.0
535625,1636.0,3.0,5,0.0,4.0
566424,1636.0,0.0,2,0.0,1.0
443598,1635.0,1.0,2,2.0,2.0
686165,1634.0,2.0,5,1.0,5.0
433080,1634.0,3.0,4,2.0,4.0
353694,1634.0,1.0,2,0.0,1.0
669155,1632.0,0.0,1,1.0,0.0
509353,1632.0,0.0,1,0.0,1.0
537770,1631.0,3.0,4,1.0,3.0
611065,1630.0,3.0,4,0.0,4.0
582785,1629.0,2.0,6,1.0,6.0
514132,1628.0,2.0,5,0.0,4.0
609228,1627.0,0.0,3,1.0,3.0
471565,1625.0,1.0,2,0.0,1.0
546485,1624.0,4.0,4,0.0,4.0
533251,1624.0,1.0,2,0.0,2.0
518541,1624.0,2.0,4,1.0,1.0
487040,1623.0,3.0,3,1.0,2.0
511884,1623.0,1.0,4,0.0,4.0
559211,1622.0,2.0,4,1.0,4.0
496016,1620.0,3.0,4,2.0,4.0
657343,1620.0,0.0,1,0.0,1.0
550514,1620.0,4.0,2,1.0,0.0
516614,1618.0,3.0,4,1.0,2.0
543497,1618.0,2.0,5,2.0,4.0
606060,1618.0,2.0,2,0.0,2.0
510618,1617.0,0.0,3,2.0,1.0
559368,1616.0,4.0,3,1.0,3.0
602962,1615.0,2.0,3,1.0,3.0
583087,1615.0,1.0,3,1.0,3.0
542767,1614.0,1.0,2,1.0,2.0
520532,1613.0,3.0,4,1.0,4.0
510198,1612.0,2.0,3,2.0,3.0
577626,1610.0,2.0,4,3.0,4.0
324191,1610.0,1.0,2,0.0,2.0
569863,1609.0,3.0,6,1.0,4.0
700289,1608.0,0.0,1,1.0,0.0
482548,1608.0,4.0,4,0.0,3.0
428056,1607.0,0.0,4,0.0,3.0
619615,1606.0,1.0,4,0.0,4.0
524080,1606.0,0.0,4,2.0,3.0
680735,1605.0,3.0,3,0.0,3.0
588391,1605.0,1.0,2,1.0,2.0
665593,1604.0,7.0,4,1.0,4.0
515778,1600.0,1.0,3,1.0,2.0
525734,1600.0,1.0,2,0.0,1.0
543375,1600.0,2.0,4,1.0,4.0
510511,1598.0,0.0,2,1.0,1.0
519446,1596.0,5.0,4,0.0,3.0
552364,1596.0,0.0,1,0.0,0.0
413658,1593.0,5.0,3,1.0,1.0
512060,1593.0,2.0,3,1.0,2.0
562648,1593.0,2.0,3,1.0,3.0
496408,1592.0,3.0,5,0.0,3.0
521316,1590.0,1.0,3,2.0,2.0
512322,1590.0,0.0,5,2.0,3.0
550105,1590.0,0.0,2,0.0,1.0
532519,1586.0,4.0,3,0.0,2.0
527508,1585.0,3.0,3,0.0,2.0
568773,1585.0,2.0,5,0.0,5.0
